Mode,Q1,Q2,Q4,Q5a,Q5f,Q6c,Q7a,Q7c,Q8d,Q10a,Q10d,Q11,Q11a,Q12,Q14,Q15,Q16,Q18,sDevType,p_gender_sdc,p_age_group_sdc,p_education_sdc,total_time_taken,neutral_count,disagree_count,agree_count,very_count,just_count,vmj_count,opinionated,undecided_voter,Q8a
2.0,4.0,36.0,-98.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,17.900000000000006,1.0,27.0,9.0,14.0,22.0,-8.0,0.0,1.0,7.0
2.0,2.0,16.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,8.516666666666666,4.0,20.0,11.0,8.0,26.0,-18.0,0.0,0.0,8.0
2.0,4.0,16.0,4.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,4.0,3.0,37.15,3.0,27.0,7.0,12.0,24.0,-12.0,0.0,0.0,5.0
2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,9.01666666666667,1.0,31.0,5.0,7.0,29.0,-22.0,0.0,0.0,8.0
2.0,4.0,11.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,8.999999999999995,3.0,21.0,13.0,11.0,25.0,-14.0,0.0,0.0,7.0
2.0,2.0,16.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,19.3,5.0,21.0,11.0,10.0,26.0,-16.0,0.0,0.0,6.0
2.0,4.0,12.0,-98.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,17.333333333333336,14.0,33.0,7.0,14.0,40.0,-26.0,0.0,1.0,2.0
1.0,2.0,17.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,-1.0,2.0,4.0,3.0,12.083333333333336,1.0,24.0,11.0,13.0,23.0,-10.0,0.0,0.0,5.0
2.0,2.0,11.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,36.43333333333335,15.0,31.0,8.0,6.0,48.0,-42.0,0.0,0.0,6.0
2.0,2.0,4.0,100.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,6.283333333333335,2.0,23.0,12.0,12.0,24.0,-12.0,0.0,0.0,1.0
2.0,2.0,100.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,13.083333333333336,2.0,29.0,6.0,8.0,28.0,-20.0,0.0,0.0,9.0
2.0,4.0,28.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,16.59999999999999,2.0,30.0,5.0,5.0,31.0,-26.0,0.0,0.0,5.0
2.0,2.0,13.0,-98.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,2.0,3.0,2.0,5.733333333333333,4.0,23.0,10.0,18.0,18.0,0.0,0.0,1.0,6.0
2.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,5.5333333333333306,5.0,27.0,5.0,9.0,27.0,-18.0,0.0,0.0,7.0
2.0,2.0,16.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,7.433333333333334,13.0,30.0,11.0,3.0,51.0,-48.0,0.0,0.0,4.0
2.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,18.066666666666674,10.0,19.0,25.0,16.0,38.0,-22.0,0.0,0.0,3.0
1.0,4.0,20.0,100.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,-99.0,2.0,2.0,2.0,3.0,3.0,3.0,-98.0,-1.0,1.0,4.0,2.0,18.86666666666666,7.0,39.0,2.0,12.0,36.0,-24.0,0.0,0.0,5.0
2.0,5.0,11.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,11.083333333333336,1.0,23.0,13.0,7.0,29.0,-22.0,0.0,0.0,3.0
2.0,2.0,13.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,31.4,15.0,31.0,8.0,6.0,48.0,-42.0,0.0,0.0,7.0
2.0,2.0,1.0,-98.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,7.766666666666664,21.0,28.0,5.0,7.0,47.0,-40.0,0.0,1.0,6.0
2.0,4.0,11.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,11.6,2.0,30.0,22.0,26.0,28.0,-2.0,0.0,0.0,7.0
2.0,2.0,-98.0,1.0,2.0,1.0,3.0,2.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,7.383333333333335,24.0,20.0,10.0,10.0,44.0,-34.0,0.0,0.0,5.0
1.0,4.0,36.0,100.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,-1.0,1.0,4.0,3.0,20.416666666666657,2.0,26.0,8.0,18.0,18.0,0.0,0.0,0.0,6.0
2.0,2.0,100.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,7.433333333333333,3.0,43.0,8.0,13.0,41.0,-28.0,0.0,0.0,5.0
2.0,2.0,16.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,10.41666666666666,3.0,20.0,14.0,5.0,31.0,-26.0,0.0,0.0,5.0
2.0,2.0,16.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,6.68333333333333,11.0,37.0,6.0,5.0,49.0,-44.0,0.0,0.0,7.0
2.0,5.0,20.0,100.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,7.0166666666666675,0.0,41.0,13.0,8.0,46.0,-38.0,0.0,0.0,1.0
1.0,2.0,13.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,-1.0,1.0,4.0,2.0,14.7,1.0,25.0,10.0,9.0,27.0,-18.0,0.0,0.0,6.0
2.0,4.0,-98.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,-98.0,2.0,1.0,2.0,3.0,1.0,23.71666666666667,20.0,23.0,5.0,0.0,48.0,-48.0,0.0,0.0,5.0
1.0,5.0,29.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,5.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,-1.0,2.0,3.0,1.0,13.316666666666665,0.0,17.0,19.0,25.0,11.0,14.0,1.0,0.0,9.0
1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,-98.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.0,2.0,4.0,3.0,18.41666666666666,1.0,41.0,8.0,5.0,45.0,-40.0,0.0,0.0,8.0
2.0,2.0,4.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,5.016666666666667,4.0,27.0,6.0,15.0,21.0,-6.0,0.0,0.0,5.0
2.0,2.0,36.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,11.049999999999995,4.0,27.0,6.0,16.0,20.0,-4.0,0.0,0.0,7.0
2.0,2.0,18.0,1.0,2.0,1.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,1.0,4.0,3.0,16.35,2.0,27.0,8.0,9.0,27.0,-18.0,0.0,0.0,8.0
2.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,10.783333333333335,3.0,29.0,5.0,7.0,29.0,-22.0,0.0,0.0,8.0
2.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,19.733333333333334,7.0,17.0,8.0,7.0,24.0,-17.0,0.0,0.0,5.0
2.0,5.0,16.0,4.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,9.76666666666667,1.0,30.0,6.0,13.0,23.0,-10.0,0.0,0.0,6.0
2.0,5.0,16.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,8.583333333333329,10.0,34.0,10.0,14.0,40.0,-26.0,0.0,0.0,3.0
2.0,4.0,1.0,100.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,4.0,1.0,15.216666666666672,12.0,37.0,5.0,14.0,40.0,-26.0,0.0,0.0,5.0
2.0,2.0,16.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,6.550000000000003,4.0,24.0,9.0,20.0,16.0,4.0,1.0,0.0,5.0
2.0,2.0,34.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,6.1,1.0,31.0,5.0,14.0,22.0,-8.0,0.0,0.0,8.0
2.0,4.0,29.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,3.0,1.0,9.03333333333334,7.0,20.0,10.0,4.0,32.0,-28.0,0.0,0.0,5.0
1.0,2.0,11.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,-1.0,1.0,4.0,2.0,12.566666666666675,2.0,20.0,14.0,20.0,16.0,4.0,1.0,0.0,3.0
2.0,4.0,16.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,6.6,20.0,20.0,14.0,5.0,49.0,-44.0,0.0,0.0,5.0
2.0,2.0,20.0,-98.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,10.683333333333328,6.0,40.0,8.0,15.0,39.0,-24.0,0.0,1.0,3.0
2.0,4.0,16.0,4.0,1.0,2.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,14.23333333333333,3.0,26.0,8.0,17.0,19.0,-2.0,0.0,0.0,7.0
1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,-1.0,1.0,2.0,1.0,12.783333333333335,4.0,48.0,2.0,27.0,27.0,0.0,0.0,0.0,8.0
2.0,2.0,17.0,-98.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,16.299999999999994,4.0,35.0,15.0,30.0,24.0,6.0,1.0,1.0,8.0
2.0,2.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,-98.0,2.0,3.0,0.0,1.0,3.0,2.0,59.14999999999996,4.0,19.0,13.0,8.0,27.0,-19.0,0.0,0.0,6.0
2.0,4.0,16.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,5.0,5.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,1.0,3.0,1.0,32.75000000000001,1.0,18.0,18.0,16.0,20.0,-4.0,0.0,0.0,9.0
2.0,2.0,11.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,0.0,1.0,2.0,1.0,22.11666666666667,11.0,29.0,14.0,25.0,29.0,-4.0,0.0,0.0,8.0
2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.433333333333334,5.0,27.0,5.0,11.0,25.0,-14.0,0.0,0.0,8.0
2.0,4.0,20.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,4.0,1.0,10.383333333333338,1.0,44.0,9.0,12.0,42.0,-30.0,0.0,0.0,1.0
2.0,2.0,11.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,9.600000000000009,4.0,22.0,11.0,11.0,25.0,-14.0,0.0,0.0,5.0
2.0,2.0,20.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,4.0,2.0,10.466666666666663,5.0,41.0,8.0,21.0,33.0,-12.0,0.0,0.0,9.0
2.0,2.0,34.0,-98.0,2.0,3.0,3.0,3.0,3.0,6.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,11.833333333333329,3.0,23.0,11.0,6.0,30.0,-24.0,0.0,1.0,8.0
2.0,2.0,-98.0,-98.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,12.58333333333334,11.0,36.0,5.0,7.0,45.0,-38.0,0.0,1.0,8.0
2.0,4.0,96.0,100.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,-98.0,2.0,3.0,0.0,1.0,3.0,3.0,34.90000000000001,1.0,20.0,12.0,14.0,18.0,-4.0,0.0,0.0,3.0
2.0,2.0,36.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,9.116666666666664,7.0,34.0,13.0,12.0,42.0,-30.0,0.0,0.0,8.0
1.0,1.0,17.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,-1.0,2.0,4.0,2.0,14.999999999999998,0.0,28.0,26.0,33.0,21.0,12.0,1.0,0.0,10.0
2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,5.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.866666666666666,5.0,23.0,9.0,8.0,28.0,-20.0,0.0,0.0,7.0
2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,8.533333333333335,11.0,35.0,8.0,3.0,51.0,-48.0,0.0,0.0,7.0
2.0,2.0,-98.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,-98.0,-98.0,1.0,1.0,2.0,2.0,19.850000000000005,14.0,13.0,7.0,8.0,26.0,-18.0,0.0,0.0,5.0
2.0,2.0,16.0,100.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,7.836666666666666,4.0,28.0,5.0,7.0,29.0,-22.0,0.0,0.0,4.0
2.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,4.0,2.0,27.11666666666667,8.0,39.0,7.0,8.0,46.0,-38.0,0.0,0.0,7.0
2.0,2.0,32.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,18.366666666666667,12.0,15.0,27.0,7.0,47.0,-40.0,0.0,0.0,5.0
2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,9.23333333333333,10.0,26.0,18.0,15.0,39.0,-24.0,0.0,0.0,5.0
2.0,2.0,5.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,18.66666666666667,4.0,46.0,4.0,12.0,42.0,-30.0,0.0,0.0,7.0
1.0,4.0,16.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,-1.0,2.0,4.0,3.0,12.066666666666658,14.0,21.0,19.0,13.0,41.0,-28.0,0.0,0.0,6.0
1.0,4.0,-98.0,100.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,-1.0,2.0,4.0,3.0,19.08333333333333,12.0,22.0,20.0,20.0,34.0,-14.0,0.0,0.0,6.0
2.0,2.0,13.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.333333333333333,12.0,28.0,14.0,8.0,46.0,-38.0,0.0,0.0,4.0
1.0,2.0,17.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,-1.0,2.0,3.0,3.0,17.900000000000006,0.0,26.0,21.0,21.0,26.0,-5.0,0.0,0.0,6.0
2.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,52.47000000000007,3.0,28.0,6.0,5.0,31.0,-26.0,0.0,0.0,7.0
2.0,2.0,16.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,14.58333333333334,12.0,32.0,10.0,2.0,52.0,-50.0,0.0,0.0,3.0
2.0,5.0,13.0,100.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,10.26666666666667,3.0,24.0,27.0,15.0,39.0,-24.0,0.0,0.0,1.0
2.0,2.0,16.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,9.100000000000009,1.0,30.0,6.0,16.0,20.0,-4.0,0.0,0.0,1.0
2.0,2.0,11.0,4.0,3.0,1.0,4.0,3.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,2.0,4.0,3.0,10.083333333333329,3.0,24.0,10.0,12.0,24.0,-12.0,0.0,0.0,8.0
2.0,2.0,-98.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,-98.0,0.0,1.0,3.0,3.0,14.53333333333334,7.0,41.0,4.0,3.0,49.0,-46.0,0.0,0.0,8.0
2.0,2.0,-98.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,-98.0,-98.0,1.0,2.0,3.0,1.0,16.13333333333333,4.0,19.0,11.0,3.0,31.0,-28.0,0.0,0.0,5.0
2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,2.0,4.0,2.0,22.08333333333334,4.0,26.0,7.0,20.0,16.0,4.0,1.0,0.0,5.0
2.0,4.0,36.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,9.266666666666673,5.0,45.0,4.0,3.0,51.0,-48.0,0.0,0.0,5.0
2.0,5.0,35.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,-98.0,2.0,0.0,2.0,4.0,1.0,18.05,8.0,22.0,18.0,18.0,30.0,-12.0,0.0,0.0,3.0
2.0,4.0,13.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,3.0,2.0,18.933333333333355,12.0,31.0,11.0,3.0,51.0,-48.0,0.0,0.0,6.0
2.0,2.0,29.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,4.0,2.0,25.73333333333334,3.0,25.0,8.0,12.0,23.0,-11.0,0.0,0.0,8.0
2.0,1.0,11.0,4.0,2.0,3.0,5.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,10.06666666666667,4.0,24.0,9.0,9.0,27.0,-18.0,0.0,0.0,8.0
2.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,14.683333333333321,14.0,33.0,7.0,7.0,47.0,-40.0,0.0,0.0,7.0
2.0,2.0,100.0,100.0,2.0,3.0,3.0,2.0,1.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,-98.0,1.0,2.0,2.0,3.0,5.899999999999998,3.0,20.0,28.0,13.0,38.0,-25.0,0.0,0.0,5.0
1.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,-1.0,2.0,4.0,3.0,12.583333333333336,18.0,18.0,18.0,6.0,48.0,-42.0,0.0,0.0,8.0
2.0,2.0,6.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,6.133333333333331,2.0,26.0,9.0,11.0,25.0,-14.0,0.0,0.0,7.0
2.0,4.0,11.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,5.050000000000002,6.0,26.0,5.0,6.0,30.0,-24.0,0.0,0.0,7.0
2.0,2.0,14.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,8.18333333333333,2.0,19.0,16.0,13.0,23.0,-10.0,0.0,0.0,3.0
2.0,4.0,16.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,0.0,1.0,4.0,1.0,16.933333333333334,2.0,27.0,25.0,29.0,25.0,4.0,1.0,0.0,8.0
2.0,4.0,35.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,1.0,14.850000000000005,8.0,30.0,16.0,9.0,45.0,-36.0,0.0,0.0,7.0
2.0,4.0,20.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,0.0,1.0,3.0,1.0,14.23333333333333,3.0,23.0,11.0,10.0,26.0,-16.0,0.0,0.0,4.0
2.0,2.0,34.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,7.683333333333341,0.0,31.0,6.0,26.0,10.0,16.0,1.0,0.0,7.0
2.0,5.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,0.0,1.0,3.0,1.0,22.300000000000004,8.0,31.0,15.0,26.0,28.0,-2.0,0.0,0.0,2.0
2.0,2.0,19.0,4.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,11.799999999999994,10.0,36.0,8.0,5.0,49.0,-44.0,0.0,0.0,6.0
2.0,4.0,19.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,11.883333333333347,10.0,34.0,10.0,6.0,48.0,-42.0,0.0,0.0,4.0
2.0,2.0,19.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,4.0,1.0,31.566666666666666,8.0,30.0,16.0,13.0,41.0,-28.0,0.0,0.0,6.0
2.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,10.483333333333333,10.0,36.0,8.0,4.0,50.0,-46.0,0.0,0.0,8.0
